user_id,vote_key,episode_id,uuid,movie_name
21667900,e742c732-e210-4bea-99aa-c442d0ea10fa-21667900-28,0,e742c732-e210-4bea-99aa-c442d0ea10fa,The Woman in the Window
21667900,e5c578d0-d2c5-4f69-b45a-65198841c8ab-21667900-29,0,e5c578d0-d2c5-4f69-b45a-65198841c8ab,No Time to Die
21667900,f3f93889-9256-4be9-883a-59ffeebb4a45-21667900-3,0,f3f93889-9256-4be9-883a-59ffeebb4a45,Rango
21667900,a51f2623-1ecb-4ce6-bb46-494e0a8a59d8-21667900-3,0,a51f2623-1ecb-4ce6-bb46-494e0a8a59d8,Arrival
21667900,5cc7b1a1-6087-47ce-be00-21191aa7cd4e-21667900-3,0,5cc7b1a1-6087-47ce-be00-21191aa7cd4e,
21667900,ca0ee7a8-152c-4947-b5f2-31ac7104a393-21667900-29,0,ca0ee7a8-152c-4947-b5f2-31ac7104a393,Army of the Dead
21667900,16adca82-46c0-448d-9108-82823f7fe248-21667900-3,0,16adca82-46c0-448d-9108-82823f7fe248,TÁR
21667900,2f6cfd70-9bc6-49f1-b8e7-469004bd11df-21667900-3,0,2f6cfd70-9bc6-49f1-b8e7-469004bd11df,Spider-Man: Across the Spider-Verse
21667900,aa42c35c-9297-4434-b875-de0d371a224d-21667900-27,0,aa42c35c-9297-4434-b875-de0d371a224d,The Sun is Also a Star
21667900,a3476fd1-c2a6-43a6-b50c-d124380cf5d4-21667900-3,0,a3476fd1-c2a6-43a6-b50c-d124380cf5d4,The Whale
21667900,2441a861-c846-4a3c-b365-32f720426143-21667900-3,0,2441a861-c846-4a3c-b365-32f720426143,Alien
21667900,eb7ef652-b3b0-44d4-b59a-5c86ba2c888f-21667900-29,0,eb7ef652-b3b0-44d4-b59a-5c86ba2c888f,She's Out of My League
21667900,1498d90c-d706-4e1f-b351-c815fb774b46-21667900-3,0,1498d90c-d706-4e1f-b351-c815fb774b46,Kung Fu Panda 2
