episode_id,updated_at,episode_season_number,episode_number,user_id,show_character_id,created_at,fb_action_id,tv_show_name
9046258,2024-02-10 23:26:19,1,2,21667900,66064866,2024-02-10 23:26:19,,My Liberation Notes
9046261,2024-02-11 19:19:25,1,4,21667900,66064865,2024-02-11 19:19:25,,My Liberation Notes
9046264,2024-02-11 20:27:27,1,5,21667900,66064866,2024-02-11 20:27:24,,My Liberation Notes
9046265,2024-02-11 22:24:51,1,6,21667900,66064866,2024-02-11 22:24:50,,My Liberation Notes
9046274,2024-02-15 22:56:33,1,13,21667900,66064865,2024-02-15 22:56:26,,My Liberation Notes
9046275,2024-02-16 00:07:28,1,14,21667900,66064865,2024-02-16 00:07:28,,My Liberation Notes
9046276,2024-02-16 01:19:21,1,15,21667900,66064864,2024-02-16 01:19:21,,My Liberation Notes
9046277,2024-02-16 02:37:13,1,16,21667900,66064864,2024-02-16 02:37:12,,My Liberation Notes
9082147,2022-08-30 16:28:02,1,2,21667900,68766717,2022-08-30 16:28:02,,House of the Dragon
9082148,2022-09-05 13:04:31,1,3,21667900,68358043,2022-09-05 13:04:31,,House of the Dragon
9082149,2022-09-12 20:42:38,1,4,21667900,68766717,2022-09-12 20:42:38,,House of the Dragon
9138252,2022-05-04 01:43:08,4,8,21667900,63653575,2022-05-04 01:43:08,,Ozark
9162276,2023-01-13 21:11:22,1,20,21667900,66061248,2023-01-13 21:11:22,,Alchemy of Souls
9240063,2024-04-25 20:31:08,1,1,21667900,69042430,2024-04-25 20:31:08,,Shōgun
9288822,2022-08-08 20:08:18,1,4,21667900,67993452,2022-08-08 20:08:18,,The Sandman
9288823,2022-08-08 21:14:03,1,5,21667900,67993452,2022-08-08 21:14:03,,The Sandman
9297694,2023-04-23 20:54:41,4,1,21667900,64144390,2023-04-23 20:54:41,,Succession
9328540,2023-01-16 03:37:53,2,10,21667900,66061248,2023-01-16 03:37:53,,Alchemy of Souls
9365337,2023-02-10 04:49:12,4,4,21667900,63456990,2023-02-10 04:49:12,,You
9365338,2023-02-10 05:25:40,4,5,21667900,63456990,2023-02-10 05:25:40,,You
9365343,2023-03-11 04:49:21,4,10,21667900,63456990,2023-03-11 04:49:21,,You
9543947,2023-04-23 22:05:32,4,2,21667900,64144388,2023-04-23 22:05:32,,Succession
9543948,2023-04-24 01:36:04,4,3,21667900,64144377,2023-04-24 01:36:04,,Succession
9543952,2023-05-02 00:12:58,4,5,21667900,68934495,2023-05-02 00:12:58,,Succession
9543954,2023-05-02 01:50:43,4,6,21667900,64144380,2023-05-02 01:50:43,,Succession
9543955,2023-05-09 01:36:27,4,7,21667900,64144394,2023-05-09 01:36:27,,Succession
9543956,2023-05-16 22:30:43,4,8,21667900,64144380,2023-05-16 22:30:43,,Succession
10396624,2024-07-04 16:09:20,2,1,21667900,68358041,2024-07-04 16:09:20,,House of the Dragon
10396629,2024-07-05 01:12:36,2,2,21667900,68358041,2024-07-05 01:12:36,,House of the Dragon
10396630,2024-07-08 01:37:41,2,3,21667900,68358041,2024-07-08 01:37:41,,House of the Dragon
10396631,2024-07-09 18:44:19,2,4,21667900,69168152,2024-07-09 18:44:19,,House of the Dragon
10396632,2024-07-16 01:00:40,2,5,21667900,68358041,2024-07-16 01:00:40,,House of the Dragon
10396634,2024-07-29 23:08:59,2,7,21667900,68358041,2024-07-29 23:08:59,,House of the Dragon
10396635,2024-08-06 02:23:04,2,8,21667900,68358041,2024-08-06 02:23:04,,House of the Dragon
10398314,2024-05-07 17:07:29,1,1,21667900,68644993,2024-05-07 17:07:29,,Baby Reindeer
10410193,2024-05-07 17:33:12,1,2,21667900,68644993,2024-05-07 17:33:12,,Baby Reindeer
10410194,2024-05-07 18:21:21,1,3,21667900,68644993,2024-05-07 18:21:21,,Baby Reindeer
10410195,2024-05-07 19:11:47,1,4,21667900,68644993,2024-05-07 19:11:47,,Baby Reindeer
10410197,2024-05-07 21:19:33,1,6,21667900,68644993,2024-05-07 21:19:33,,Baby Reindeer
10410198,2024-05-07 21:53:10,1,7,21667900,68644993,2024-05-07 21:53:10,,Baby Reindeer
10592768,2025-03-21 18:24:00,2,10,21667900,64711207,2025-03-21 18:24:00,,Severance
